blink_rate_per_min,ear_mean,ear_std,gaze_x_mean,gaze_x_std,gaze_y_mean,gaze_y_std,gaze_variance,yaw_mean,yaw_range,pitch_mean,pitch_range,head_movement,emotion_neutral,emotion_focused,emotion_confused,emotion_stressed,emotion_bored,label
0.420242,0.1866495,0.040128943,0.38271073,0.099363014,0.3278222,0.11578659,0.38465494,40.0,23.952848,-4.205276,21.442146,47.847416,0.019909648,0.04345767,0.6987207,0.13840592,0.099506035,2
0.0,0.1382917,0.021486154,0.43331406,0.22399403,0.46902397,0.15965812,0.34301206,-20.202677,22.19226,-20.400028,25.577576,48.181953,0.0051490557,0.034403585,0.8581348,0.053952485,0.04836009,2
2.1886296,0.15055026,0.025114674,0.47190216,0.1287099,0.669357,0.03755268,0.35097104,7.014904,40.692795,-25.295336,25.087406,53.16013,0.5987622,0.008388597,0.11594987,0.2734503,0.0034490135,2
2.6212564,0.17899203,0.026288752,0.6155045,0.1363251,0.45826685,0.16821237,0.231423,-3.7239816,37.9622,-16.777327,28.959482,38.4427,0.116829574,0.0011213388,0.6762927,0.0219453,0.18381107,2
2.0436325,0.1653753,0.023501843,0.5188583,0.09608775,0.3353831,0.054244503,0.17762096,-2.1328895,26.524664,-18.494476,14.825949,70.43454,0.60978836,0.019033099,0.16089076,0.20372207,0.006565721,2
3.0151305,0.21282354,0.02746813,0.5998035,0.124383114,0.34052634,0.09286114,0.3695118,6.8253436,30.003582,-21.41484,21.262825,64.94469,0.09549338,0.019345123,0.18247128,0.6325493,0.07014095,2
7.15683,0.16316861,0.02576017,0.6587927,0.14326683,0.48925194,0.14590861,0.17357269,8.191134,33.0384,-14.08394,18.893665,56.47423,0.15346648,0.11201028,0.32928517,0.32826027,0.07697779,2
4.8564844,0.21548323,0.030290665,0.4578051,0.19447406,0.23201561,0.06847851,0.27042666,24.846937,36.035194,-24.760323,25.969639,58.833977,0.71307343,0.061909467,0.16042182,0.01504878,0.049546476,2
3.5843754,0.1655289,0.029078297,0.4895099,0.15331301,0.21420325,0.06865168,0.22344,-11.848363,42.280533,-17.557232,9.029786,36.372562,0.363417,0.09798115,0.2513904,0.2870638,0.0001476631,2
6.4250536,0.18095723,0.03922977,0.5736555,0.19474672,0.46355394,0.14674924,0.27527788,7.1947255,32.981728,-21.657896,27.645746,42.993896,0.16448046,0.008086535,0.5145344,0.31179908,0.0010995496,2
0.2511592,0.21199638,0.023905838,0.40756163,0.03,0.5461655,0.15646628,0.15035546,10.939976,29.255089,-23.671785,22.21144,44.323368,0.17885166,0.034000445,0.18302667,0.47880372,0.12531751,2
5.1400876,0.17571214,0.016646689,0.5066516,0.21003428,0.5491857,0.121115796,0.3295488,40.0,34.834568,-24.29653,28.396252,32.948055,0.31205696,0.03232825,0.48743132,0.013046079,0.15513739,2
5.083054,0.16295554,0.026053976,0.65878284,0.07292912,0.4815507,0.1609774,0.3659353,8.993854,29.247932,-21.79695,20.323824,45.463596,0.13411437,0.017808547,0.2195109,0.51549435,0.11307185,2
7.4990926,0.17723231,0.025094079,0.51832473,0.17845891,0.5836358,0.3,0.3431297,-20.70479,34.73964,-6.8441467,18.72655,77.26441,0.1126091,0.07642873,0.24199075,0.4133251,0.15564632,2
0.0,0.21573067,0.041786455,0.691304,0.03,0.41733938,0.055508267,0.19210757,24.739628,29.463648,-14.825153,15.368972,51.280697,0.23491563,0.14309299,0.40957353,0.18582915,0.026588729,2
0.40146884,0.19326629,0.036763113,0.363349,0.14328468,0.39456114,0.03,0.3003974,-7.977687,41.868465,-10.888668,17.146517,68.373215,0.26079363,0.12512887,0.124952324,0.4884647,0.00066049193,2
0.5695317,0.1,0.040382892,0.55072004,0.1873814,0.43382078,0.18616919,0.2580098,-15.498969,42.63911,-14.049052,8.0,67.564766,0.09617948,0.25973365,0.368106,0.20139958,0.0745813,2
4.434566,0.15111572,0.037700612,0.586705,0.09793347,0.47544152,0.070871286,0.2699541,23.877369,29.360144,-5.6414866,18.849728,38.67779,0.05599522,0.09512325,0.2345691,0.6138178,0.00049464864,2
3.6719646,0.15146074,0.014221521,0.5474996,0.14179432,0.75,0.14847732,0.3861561,2.386126,49.836613,-6.9861703,16.285936,50.43535,0.31224552,0.07257772,0.5780847,0.023008298,0.014083768,2
4.7032714,0.20334046,0.023179643,0.45680887,0.18631782,0.4163773,0.16035713,0.2395385,-3.5889978,32.95749,-6.6943483,20.625294,45.23797,0.40558377,0.016938562,0.27635905,0.2742821,0.026836528,2
0.0,0.103349596,0.018011086,0.2811657,0.1767154,0.4614989,0.12826657,0.31755248,30.346281,34.91474,-13.859078,15.061861,61.182186,0.009099115,0.37608334,0.14894393,0.46581602,5.7604335e-05,2
7.416585,0.19118962,0.042536844,0.66774464,0.062019274,0.648485,0.14389226,0.14784475,-9.227545,44.06316,-12.362245,22.430609,55.64346,0.1534819,3.341804e-05,0.5425225,0.27521545,0.02874677,2
3.7050261,0.2054408,0.036720127,0.28836533,0.18994558,0.5065233,0.21546528,0.27503762,-9.357742,49.326664,-23.797066,19.037563,69.98916,0.015130502,0.0017426761,0.62232405,0.35044467,0.010358091,2
4.6576915,0.20544653,0.03318638,0.29961923,0.22543328,0.23844025,0.09939035,0.33516642,8.938122,41.71636,-19.023998,8.0,52.47523,0.010977622,0.3345952,0.09984279,0.16196498,0.39261937,2
4.1109595,0.17661268,0.025450157,0.5871891,0.20075314,0.6462859,0.19383895,0.259484,-40.0,34.07785,-4.649544,20.304838,59.917053,0.33947563,0.2496641,0.29173753,0.11552517,0.003597569,2
1.1165384,0.11536379,0.02635351,0.44461808,0.07848061,0.478895,0.06450267,0.31303674,2.9001715,27.70713,-17.52881,25.728329,42.27799,0.07103045,0.15684707,0.2701271,0.34458137,0.157414,2
4.554069,0.16971163,0.023119034,0.52154946,0.08572347,0.15,0.1475472,0.21326028,1.4313269,33.956566,-14.554424,26.24269,32.412403,0.034879413,0.3549392,0.1791554,0.2516142,0.17941178,2
3.2286787,0.23895274,0.035198968,0.3075568,0.14380501,0.39116493,0.1543398,0.23736365,-15.368245,36.50398,-6.0328093,13.73155,58.05289,0.01005231,0.03031443,0.1675233,0.7857701,0.0063398685,2
3.1888402,0.15616517,0.030829385,0.5437282,0.16927516,0.35355276,0.12618433,0.26057303,-0.30760762,34.86265,-9.650905,9.418889,51.78047,0.050364953,0.3148966,0.18153742,0.32814297,0.12505805,2
4.479575,0.26,0.035550404,0.6254316,0.18354598,0.38305268,0.17851046,0.23202579,4.6694,29.050234,-11.959811,27.60525,56.64375,0.019836714,0.04014322,0.53938127,0.3903256,0.010313192,2
2.6924396,0.2124461,0.03334876,0.26581863,0.10040547,0.43577474,0.13216428,0.33288684,-0.77947545,24.275972,-14.478626,22.865658,66.98561,0.2092838,0.08704896,0.35420787,0.16902442,0.18043496,2
0.0,0.17427927,0.036604345,0.53782725,0.13628076,0.52671194,0.14662513,0.34651923,14.693118,32.886543,-3.9363892,13.185897,54.038425,0.15775213,0.4908917,0.2591433,0.04121597,0.050996944,2
2.4554949,0.18902935,0.034132436,0.6353464,0.09908913,0.5920631,0.09470197,0.31533673,4.857912,25.072212,-18.665165,14.126749,59.954403,0.049363587,0.13039017,0.4496019,0.35885757,0.011786812,2
7.8750653,0.1949753,0.038816784,0.29990873,0.08966335,0.5964376,0.080088235,0.1,-3.0488222,15.813267,-8.865067,20.17972,62.26031,0.31007043,0.29048613,0.25554794,0.13935891,0.0045366054,2
1.3397342,0.15691346,0.035917956,0.5217168,0.16031848,0.6323348,0.078838885,0.24773356,12.625302,22.88799,-14.853743,25.984926,48.230476,0.723635,0.0020146929,0.2306956,0.0432888,0.00036590145,2
3.2822526,0.1634462,0.025885906,0.50771743,0.13632888,0.41598853,0.099348895,0.32894686,4.8309817,26.783255,-6.6799555,17.622541,42.802822,0.05908833,0.043300223,0.8632398,0.030076718,0.0042949338,2
5.503051,0.25978535,0.033914056,0.55351156,0.16277191,0.18926536,0.06594002,0.2585487,40.0,23.686903,-5.8130746,9.528162,73.741295,0.15697117,0.034627005,0.022427142,0.381793,0.40418166,2
9.357945,0.23966856,0.032474227,0.4591234,0.111415125,0.15,0.22338535,0.25441182,18.419107,32.680576,-10.954063,8.0,54.632023,0.44358978,0.013119422,0.356601,0.14994591,0.03674391,2
2.2327685,0.16488907,0.028475823,0.2815142,0.17348365,0.5328906,0.1145984,0.335463,-9.530973,19.306295,-1.563285,14.24481,53.445805,0.3889308,0.14219357,0.4531706,0.015613543,9.1482194e-05,2
0.0,0.14884636,0.029861894,0.44041333,0.083623424,0.43279606,0.12954524,0.3390561,-30.94916,20.253105,-5.139022,14.1228895,38.201588,0.07955208,0.099816106,0.4181275,0.3985103,0.0039940225,2
5.0175548,0.11627344,0.03805474,0.41665053,0.117228776,0.6196779,0.072612986,0.311897,-12.203372,41.89942,-14.953728,12.139693,52.9662,0.2226997,5.3211115e-05,0.4991257,0.18700364,0.091117755,2
0.563194,0.26,0.03432722,0.4898242,0.08466412,0.4956387,0.2322196,0.16580978,-36.758038,38.943623,-9.907538,29.858398,53.868107,0.47044155,0.0070777778,0.2974723,0.22497846,2.9918847e-05,2
3.8859513,0.22097175,0.03744492,0.6807681,0.1542259,0.22948414,0.117261186,0.19167143,11.971143,33.279415,-9.485159,8.998017,38.763805,0.4375007,2.4922376e-05,0.48691675,0.029526561,0.04603108,2
4.81808,0.2298573,0.030321546,0.2770387,0.23062485,0.36747265,0.100542,0.29752958,-5.2369356,43.102333,-2.5640616,14.77911,58.864964,0.051551692,0.16160426,0.32403424,0.36452138,0.098288424,2
1.5618912,0.15826464,0.03919857,0.644099,0.15843311,0.49136597,0.105146945,0.124385454,-13.835964,24.060781,-26.639366,34.989296,46.933636,0.01820555,0.039499924,0.652121,0.28998682,0.00018667227,2
2.1838045,0.15563095,0.03618802,0.76522744,0.13491493,0.30638418,0.119450316,0.38478532,10.763806,37.09529,-1.337596,14.355426,24.0,0.24791215,0.05536974,0.2546423,0.42546007,0.016615704,2
5.457658,0.14314006,0.023550246,0.75604826,0.13012685,0.6206175,0.11480945,0.2795299,-6.648474,28.699682,-27.594944,19.86697,43.714516,0.11907302,0.00040826807,0.31242427,0.54263395,0.025460497,2
6.27785,0.1,0.027136032,0.7685938,0.11099882,0.38713616,0.06270238,0.22071627,7.0939927,43.787323,-7.622253,29.874027,61.62121,0.3082548,0.009637393,0.2956085,0.32846987,0.058029428,2
3.1326432,0.1450176,0.023202363,0.5288958,0.19525862,0.40137672,0.1730101,0.23279154,-4.790722,32.462795,-7.691531,19.15305,39.22552,0.45628324,0.0011187609,0.3224259,0.21506548,0.0051066214,2
3.5058122,0.1927836,0.021364221,0.51083124,0.16059642,0.2474803,0.07430665,0.3544919,1.3849778,22.432737,-14.045081,22.686432,79.02064,0.05230014,0.2480134,0.51047313,0.18466249,0.0045508347,2
0.0,0.18993582,0.051437143,0.22876498,0.05632366,0.6845362,0.17047195,0.18182504,23.226053,42.629234,-6.209075,15.295205,55.73299,0.5050815,0.18795346,0.16318941,0.009149187,0.13462645,2
3.3542304,0.15535362,0.043344855,0.46738842,0.1944148,0.41654247,0.06348092,0.1353903,16.468655,26.774204,-23.888086,13.897024,76.83666,0.12862544,4.6543464e-05,0.18873565,0.49132675,0.19126563,2
1.825053,0.20618613,0.03924539,0.6698946,0.096472114,0.47486886,0.13866185,0.20047231,25.792606,19.733831,-19.978365,8.714254,36.773262,0.17288469,0.0013680147,0.2054849,0.61894804,0.0013143474,2
3.235962,0.1530338,0.0335919,0.28683785,0.10720322,0.3472615,0.07878181,0.29067445,6.196609,44.0358,-22.59906,18.480978,35.47926,0.0033622035,0.05488224,0.7335463,0.20583373,0.0023755115,2
7.2546444,0.2107086,0.025663646,0.3709944,0.16011448,0.39263815,0.09361041,0.3821424,-32.57543,36.067375,-18.628155,22.627964,47.129227,0.15489583,0.013284047,0.35247982,0.17197433,0.30736598,2
0.0,0.2101935,0.021134358,0.516435,0.110087894,0.4769059,0.15405226,0.35520798,-12.319163,22.529491,-1.692822,33.550167,34.780365,0.273235,0.014639801,0.41719863,0.07815307,0.21677351,2
6.5260496,0.21276651,0.028321778,0.2518788,0.25214127,0.49204224,0.18904817,0.23945348,-29.077484,29.373405,0.24304116,16.204165,44.52467,0.2817995,0.49128115,0.16687533,0.045822136,0.014221889,2
3.5842502,0.18295407,0.024237586,0.77351314,0.12807412,0.5091379,0.2211269,0.28981707,16.535149,29.112944,-12.957606,28.357237,69.055336,0.14238757,0.0047992403,0.41716143,0.39397395,0.041677803,2
2.919173,0.14735319,0.035710838,0.58755696,0.17165783,0.56133103,0.14865445,0.294357,0.27710846,22.25951,-10.197391,26.535606,46.30518,0.26179457,0.10616419,0.10474657,0.524237,0.0030577371,2
0.3937988,0.13230748,0.03121647,0.551484,0.062775426,0.5231859,0.12972736,0.28551432,22.670164,22.581799,7.054054,14.817211,30.901281,0.19685428,0.31381047,0.23681861,0.15145262,0.10106403,2
3.8385844,0.1,0.036850348,0.6213713,0.109185904,0.50545293,0.08183413,0.13214383,18.681984,29.40655,-16.182457,20.202322,53.61807,0.15713155,0.035582017,0.23479621,0.38302237,0.18946783,2
9.514411,0.21028681,0.03193914,0.4491863,0.13345443,0.36105427,0.040531494,0.2480347,-2.264597,39.146618,-18.759577,20.285664,65.8725,0.07911713,0.34418634,0.08592497,0.49077076,8.118857e-07,2
0.0,0.11256658,0.016474862,0.5419962,0.18984096,0.4129198,0.16101669,0.32531184,31.424421,37.80557,-2.9077947,10.294074,27.551147,0.011335693,0.0021096857,0.5879071,0.23042065,0.16822691,2
0.0,0.1745975,0.028620884,0.353457,0.086189315,0.29269642,0.11733024,0.40059805,17.26745,25.34728,-17.273777,18.234371,33.792683,0.018920816,0.08154964,0.25314915,0.61300635,0.033374056,2
2.4696438,0.18872008,0.033100486,0.15251046,0.1999714,0.380023,0.13045263,0.29784095,1.4659854,37.79155,-21.692703,14.100643,50.670437,0.03261516,0.5715735,0.12684274,0.14416713,0.12480148,2
3.981026,0.13723533,0.03219912,0.49513122,0.14636627,0.49122918,0.11009062,0.34650376,7.827275,43.708565,-3.3411436,18.379852,35.63197,0.054952838,0.27038777,0.2724489,0.32763317,0.074577324,2
5.8185835,0.17507084,0.025562953,0.73731494,0.15637231,0.4881325,0.0941052,0.33179632,25.450312,22.568737,1.5452439,18.854416,47.99048,0.52941984,0.021009794,0.44020566,0.008776952,0.0005877265,2
4.356329,0.19275932,0.026079863,0.75119424,0.10273303,0.5195187,0.16383271,0.24340545,8.056287,36.902397,-16.946463,19.633032,67.287155,0.29043463,0.12744883,0.45568392,0.04274759,0.083685026,2
0.0,0.16906603,0.024679527,0.47169223,0.091741286,0.61654943,0.21524681,0.17650732,-11.988867,30.424654,-12.349862,15.766336,45.46963,0.1697,0.01026227,0.37876704,0.29827663,0.14299405,2
4.848334,0.19841573,0.016640153,0.458516,0.031131195,0.2824016,0.07000777,0.34921783,-21.178019,27.837679,-3.145968,12.568406,55.493053,0.39183006,0.0382271,0.18855824,0.27803254,0.103352085,2
2.4823563,0.16221558,0.029767383,0.26667893,0.15498425,0.21596895,0.036299437,0.39967167,-4.763339,30.435455,-19.59625,8.0,56.351997,0.29838052,0.00029395454,0.4846762,0.18197827,0.03467104,2
5.655936,0.16888826,0.03623319,0.6593358,0.17136276,0.4084428,0.11825187,0.24044092,-12.253868,37.598114,-2.64347,26.502436,40.48056,0.2929565,0.001313295,0.3166025,0.20247334,0.18665437,2
0.8487497,0.14444885,0.026194084,0.5634682,0.12190558,0.6169599,0.09411204,0.35340884,3.6754494,18.933176,2.4738061,20.13586,37.339123,0.08481577,0.18730108,0.54152983,0.1600147,0.026338609,2
0.0,0.17457558,0.020064292,0.47163504,0.060824785,0.6130325,0.18918388,0.280528,-9.273625,30.301287,-24.347403,27.141262,61.938564,0.1153858,0.038851555,0.33505362,0.31156814,0.19914088,2
1.6468762,0.18024278,0.03795492,0.20414267,0.11219408,0.46383017,0.15530345,0.17341435,-6.903707,26.996418,-25.415554,18.883814,50.588688,0.16282482,0.047683902,0.4692123,0.14787835,0.17240064,2
4.473107,0.14304623,0.040902026,0.22959083,0.15865512,0.4057769,0.2247807,0.27327928,21.82693,30.479666,-28.1358,19.83968,52.50747,0.20124115,0.0069044353,0.285317,0.20760539,0.29893202,2
4.1488624,0.19715792,0.026476199,0.5194181,0.14920156,0.47138685,0.18389061,0.23021689,29.80714,28.624247,-17.188435,18.05643,49.57363,0.2174457,0.012067813,0.4745562,0.18488699,0.1110433,2
3.0506816,0.1,0.022497008,0.26861718,0.17359824,0.57444274,0.13523988,0.30099532,-13.993443,23.527386,-24.587276,17.393429,48.463486,0.097468525,0.14057854,0.13830017,0.58578587,0.0378669,2
1.1653119,0.22328006,0.028841233,0.58072424,0.059129633,0.34648877,0.13737845,0.29795697,-6.4645433,47.259254,-1.1551911,21.625929,52.325695,0.08909704,0.069182724,0.4545941,0.13383956,0.25328657,2
2.6041112,0.12330072,0.032246873,0.5880373,0.119749844,0.371484,0.14956439,0.2248462,-4.137798,14.0,-21.633793,17.84151,36.592243,0.01644914,4.5952895e-08,0.6328623,0.34238854,0.008299956,2
7.4452705,0.22161719,0.026404092,0.3028027,0.13499177,0.4514689,0.08449338,0.17843923,5.648095,35.423214,-16.061312,26.70093,54.67382,0.020871224,0.24193503,0.50228417,0.2026891,0.03222046,2
10.656433,0.20481946,0.017440202,0.5072516,0.17165743,0.5743268,0.15176058,0.23793091,6.193279,35.49561,-8.404373,29.678118,37.979233,0.6623321,0.030305836,0.13682973,0.16022947,0.010302819,2
4.27674,0.22050385,0.037685312,0.35915858,0.10983113,0.54023784,0.19853024,0.37848523,-9.136899,30.994417,-20.253372,29.085203,77.911476,0.5057335,0.010952713,0.29966313,0.12546174,0.058188938,2
6.0755086,0.13495278,0.03193751,0.64120454,0.166745,0.20357972,0.098408975,0.18783346,9.17618,32.79027,-11.9273615,30.783335,57.34972,0.15389031,0.52200156,0.04873263,0.26415494,0.011220555,2
0.817876,0.17185615,0.04239076,0.85,0.09253093,0.5405218,0.117907986,0.3207229,-8.312723,36.012665,-5.5485215,11.961866,53.386635,0.3889456,0.010516096,0.2883295,0.19027913,0.12192967,2
7.0598216,0.191753,0.030338615,0.4821617,0.15084979,0.43827322,0.16283576,0.31189728,-6.7208304,25.554302,18.0,28.397772,37.21465,0.09939108,0.037366204,0.7991863,0.064049125,7.279592e-06,2
1.952397,0.19711822,0.04177843,0.72166145,0.12533894,0.5163854,0.20494384,0.23137899,-16.363934,27.000223,-8.221376,20.608196,63.249546,0.21060099,0.037189398,0.15603028,0.50066274,0.09551656,2
0.0,0.21360597,0.0281886,0.65417457,0.12242497,0.41412735,0.092887014,0.21099094,18.638336,27.451424,-27.816376,20.70296,44.31085,0.08653603,0.27364042,0.17106782,0.46102276,0.007732966,2
6.4568453,0.2060539,0.025165742,0.48836392,0.260657,0.4999205,0.14222673,0.3115761,16.36027,34.5966,-5.102596,14.960154,57.25898,0.37533703,0.054616004,0.123069964,0.35736462,0.08961235,2
3.2689288,0.19903053,0.02599818,0.5798091,0.12335559,0.4455869,0.1284343,0.26803923,6.241385,34.93032,-8.936133,17.357872,41.979317,0.0056233276,0.011107401,0.27392802,0.6845623,0.024778903,2
7.18133,0.19965455,0.044594094,0.31016082,0.11885966,0.3746901,0.11629665,0.2347623,11.932819,20.860308,-7.005581,8.0,27.02287,0.096076645,7.223942e-05,0.39243528,0.5107277,0.0006881566,2
5.4790993,0.20735018,0.028499242,0.52065957,0.068768024,0.3489696,0.03704953,0.3030134,19.953259,29.776014,-12.989663,23.891708,68.49654,0.11325455,0.017528024,0.24196127,0.5552968,0.07195937,2
0.0,0.18079397,0.042652722,0.45499864,0.18950488,0.41702393,0.09279059,0.38382155,13.536236,24.82991,-3.217305,18.568426,56.949867,0.039837193,0.11645407,0.41307503,0.3505946,0.0800391,2
3.5538173,0.22583511,0.02630882,0.70393103,0.112819955,0.2846582,0.06862292,0.35677636,13.100944,21.929174,-14.516342,16.369497,45.298454,0.3546422,0.11383169,0.25950724,0.23547584,0.036543027,2
0.30960378,0.17692141,0.01892312,0.4060218,0.13839824,0.3868764,0.123276964,0.27899516,-7.7204466,26.116426,-8.946337,29.34576,73.594925,0.02998981,4.1415547e-06,0.25760394,0.70264256,0.009759527,2
6.791367,0.11234758,0.03559154,0.34186274,0.09778563,0.4014082,0.10734794,0.1,-27.05824,20.311357,-9.970607,20.068008,49.777267,0.18296054,1.1173403e-06,0.5694183,0.1978296,0.049790453,2
3.2586114,0.22981517,0.024868775,0.34763885,0.16078682,0.5643783,0.07053893,0.25328395,-14.229157,14.150741,-10.951166,13.530444,64.512726,0.22830291,0.0011016896,0.57286376,0.1931355,0.0045961444,2
1.0252123,0.19872074,0.032429304,0.62834996,0.18661626,0.519602,0.116682865,0.19973947,39.508957,31.142017,-15.275837,19.875223,30.398417,0.061695788,0.00018603052,0.035973456,0.76844007,0.13370466,2
0.0,0.1740413,0.031608075,0.4724078,0.20543207,0.68153834,0.22328219,0.25575435,-4.272859,38.858006,-0.8357829,31.988688,46.062534,0.1151104,6.578662e-06,0.6486401,0.05228491,0.18395804,2
6.498587,0.18456255,0.03148976,0.24741425,0.13416971,0.23867412,0.096853174,0.24555343,28.812439,27.614393,1.7684308,19.08515,46.49746,0.22356698,0.0002316082,0.29940587,0.46161273,0.015182795,2
1.9720488,0.24028127,0.043188583,0.65218836,0.1103278,0.40920353,0.110614695,0.24789199,9.747272,38.68932,7.3283997,25.651693,38.157066,0.5076938,0.0007675959,0.1989614,0.2916959,0.00088125037,2
2.21458,0.18400252,0.03201827,0.27342167,0.10707175,0.58794177,0.11869351,0.3453511,-0.5394611,37.324646,-10.696785,14.950225,39.384064,0.05001402,0.18343894,0.24980475,0.054296337,0.46244594,2
4.4514346,0.24076225,0.030956574,0.4177285,0.14088258,0.47293586,0.09358186,0.25405943,-16.241177,22.55493,-9.716394,23.46129,51.782356,0.20559256,0.00950083,0.64581317,0.08889396,0.050199475,2
0.34667447,0.19886672,0.027161837,0.46839404,0.15268195,0.41383603,0.051118094,0.25101405,-12.658706,22.948183,-9.103076,21.441668,47.90719,0.44612738,0.014573772,0.2680164,0.19969754,0.07158491,2
0.0,0.16548657,0.03430325,0.33563304,0.16721432,0.328105,0.22046418,0.3033616,-2.371399,17.46891,-19.885265,20.010296,47.646233,0.0048476565,0.07041168,0.4289417,0.38106892,0.11473004,2
3.5790446,0.12761034,0.033568088,0.24547456,0.09765814,0.5233141,0.03845424,0.19597456,-2.4229686,32.49642,-3.1319342,16.580458,43.871544,0.06820792,0.44548434,0.41202927,0.073550805,0.00072768424,2
0.20687702,0.18365486,0.026788393,0.62201124,0.14672026,0.46237695,0.044289086,0.24635835,9.834833,34.948135,-14.638879,18.019905,62.245087,0.4026494,0.1109726,0.36687955,0.09233311,0.027165314,2
2.7695508,0.23256543,0.03753743,0.5977773,0.08903686,0.39943448,0.16744438,0.17408203,-12.21007,30.300901,-6.052276,8.0,35.06079,0.01577693,7.1034956e-06,0.38603812,0.5902028,0.007975036,2
0.40385225,0.15726009,0.028362928,0.5080727,0.13352518,0.561019,0.03,0.31358823,-11.552605,23.371515,-23.497175,8.700372,50.64578,0.105446205,0.4054761,0.19828162,0.22505794,0.06573815,2
0.0,0.19466315,0.034641273,0.5547997,0.20978095,0.7086084,0.16855063,0.28620753,15.703812,29.599913,-6.297128,9.096847,44.589207,0.16837351,0.060056895,0.38813472,0.1759976,0.2074373,2
0.0,0.24140225,0.019390848,0.24483433,0.12859896,0.33338618,0.17305899,0.4148067,34.17482,36.546547,0.8897348,9.321017,43.633106,0.0025771782,0.10056986,0.45964742,0.15999514,0.2772104,2
3.3030071,0.109085485,0.037308745,0.5782922,0.09577445,0.50998616,0.08992222,0.1556426,1.5386969,35.62143,-18.423315,18.007675,24.0,0.14261495,0.19746186,0.41769305,0.23750347,0.004726673,2
6.289511,0.19590218,0.024255544,0.56204146,0.15752542,0.45662558,0.13207711,0.33790645,7.9820166,34.916996,-16.236895,16.464834,49.51526,0.109399006,0.099679634,0.1478943,0.39956555,0.24346153,2
5.9339123,0.20216185,0.03540333,0.5663513,0.18472311,0.51794124,0.12747547,0.14725919,-2.641234,33.113197,-16.514847,12.604302,42.633057,0.11177022,0.5017675,0.30447462,0.041303594,0.040684026,2
3.0745656,0.19424352,0.04024688,0.5658206,0.1015601,0.5984633,0.089740634,0.20029333,-1.1558613,40.580067,-16.506052,28.391043,53.3217,0.22136316,0.037747998,0.24694745,0.29091153,0.20302987,2
7.274277,0.11184222,0.033280186,0.6491355,0.072249524,0.6106594,0.09923873,0.11980125,-3.811871,21.463034,1.6538516,18.080837,86.877625,0.08431502,0.04002184,0.2997201,0.48717678,0.08876627,2
1.3930562,0.14962956,0.039220802,0.4825999,0.09940088,0.3801884,0.12215284,0.27483204,-6.2956233,24.801586,-10.505441,26.204409,52.0703,0.053992245,0.03571258,0.68046516,0.12059423,0.10923579,2
5.4564734,0.1,0.021372713,0.5094439,0.11801552,0.24097641,0.1066498,0.28908777,9.99087,21.829073,-21.261032,9.642866,55.58152,0.3888428,0.13361081,0.13994451,0.2612227,0.07637917,2
1.5236856,0.12729336,0.029338311,0.29977164,0.21590698,0.42876598,0.15878314,0.2474462,11.105736,26.582357,-19.781324,22.908798,40.598373,0.087782234,0.16085199,0.57939494,0.16953853,0.0024323452,2
0.8222914,0.21374811,0.024817763,0.6028524,0.0697981,0.42949143,0.12248302,0.11704883,-4.3901725,43.408203,-30.0,26.859303,52.08735,0.03789753,0.012081246,0.7222326,0.17139043,0.056398228,2
5.4288683,0.16680054,0.024713561,0.39969984,0.055291243,0.15,0.15256579,0.23272328,-10.33625,23.388336,-19.260176,22.754251,48.649506,0.018301632,0.0011393538,0.83522284,0.14530826,2.7905491e-05,2
4.297897,0.2127698,0.017375443,0.41049325,0.15359563,0.5615747,0.11061054,0.27904463,-8.590284,23.545403,-24.12912,16.845842,40.08336,0.3919876,0.14087045,0.2988226,0.13912834,0.029191026,2
4.8886776,0.21058176,0.030644204,0.43865344,0.104410455,0.37699383,0.1620063,0.20597805,11.730817,14.878115,-23.678345,17.969063,39.07391,0.13762185,0.02562733,0.44549245,0.390087,0.0011713839,2
0.0,0.13505489,0.03752565,0.33915675,0.09042878,0.4338029,0.17419414,0.26802373,-14.443371,35.922825,-15.798959,22.33659,55.691223,0.27362564,0.26519448,0.42640895,0.03440165,0.0003692903,2
6.087006,0.18677099,0.04013005,0.48402163,0.1724858,0.37150362,0.03100842,0.3456502,-18.300716,29.85114,-22.418505,20.361145,41.92373,0.27280685,0.042419624,0.10053809,0.58241147,0.0018239915,2
5.0314875,0.11654952,0.021547455,0.62362957,0.14455935,0.41509837,0.14890714,0.22982879,5.081884,42.652607,-13.2128,27.607964,38.68795,0.014780408,0.15386657,0.39453802,0.05383274,0.38298225,2
1.7915328,0.19098862,0.026162023,0.33322856,0.19026673,0.5931517,0.09526888,0.19390272,-1.2039121,42.710236,-8.023123,13.373055,65.821106,0.030036591,0.5238705,0.14515173,0.26813138,0.032809764,2
4.748907,0.1969492,0.024074165,0.49751267,0.17672639,0.45011875,0.10806051,0.26433793,-2.5025804,20.069008,-8.6740055,26.698198,68.351234,0.13563621,0.07234832,0.45035768,0.2705857,0.07107209,2
6.2885613,0.17090309,0.023527114,0.59996116,0.079589956,0.69458187,0.14564988,0.39708892,15.000097,29.463581,-9.528008,22.029371,38.8479,0.04907569,0.12321791,0.15585747,0.6598275,0.012021459,2
0.79221326,0.11271601,0.027627014,0.15,0.056037247,0.5154898,0.13612252,0.3053557,-0.9309204,41.51039,-30.0,21.355444,62.687046,0.027185762,0.02227379,0.34776893,0.51314396,0.08962758,2
